name,vicinity,rue,lat,lon,ranking,rating,user_ratings_total,sum_ratings,score,rating_cat,user_ratings_total_cat,rating_cat_lbl,user_ratings_total_cat_lbl,types,restaurant,food,point_of_interest,establishment,bar,bakery,liquor_store,store,meal_takeaway,cafe,meal_delivery,spa,lodging,grocery_or_supermarket,night_club,supermarket,convenience_store
Faubourg 53,"53 Rue du Faubourg-de-Pierre, Strasbourg","Rue du Faubourg-de-Pierre,",48.589296,7.745146999999999,698,3.9,43,167,21.580526976760385,1,2,"(3.6, 3.9]","(36.6, 78.0]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Five Guys Strasbourg,"12/18 Rue des Grandes Arcades, Strasbourg","Rue des Grandes Arcades,",48.5824692,7.747236200000001,700,3.4,878,2985,21.567881354080747,0,9,"(0.0, 3.6]","(853.2, inf]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Sulky Bar PMU,"36 Rue du Jeu-des-Enfants, Strasbourg","Rue du Jeu-des-Enfants,",48.5835314,7.742291199999999,701,3.9,40,156,21.458033966179052,1,2,"(3.6, 3.9]","(36.6, 78.0]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
McDonald's,"33 Rue des Grandes Arcades, Strasbourg","Rue des Grandes Arcades,",48.58301679999999,7.7471474,702,3.2,3025,9680,21.37832121276316,0,9,"(0.0, 3.6]","(853.2, inf]","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Allo Nems Strasbourg,"15 Rue de Wasselonne, Strasbourg","Rue de Wasselonne,",48.5790645,7.7334554,704,3.6,189,680,21.15526249502368,0,5,"(0.0, 3.6]","(184.0, 248.0]","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Restaurant La Petite Venise,"20 Rue des Moulins, Strasbourg","Rue des Moulins,",48.5800513,7.742432999999999,705,3.6,184,662,21.11334416283433,0,4,"(0.0, 3.6]","(128.2, 184.0]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Moka,"11 bis Rue du Maire Kuss, Strasbourg","bis Rue du Maire Kuss,",48.58404729999999,7.736664599999997,706,3.8,57,216,21.112324451555466,1,2,"(3.6, 3.9]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabi Sabi,"21 Avenue des Vosges, Strasbourg","Avenue des Vosges,",48.5880451,7.7562601,708,4.0,17,68,20.921795685513096,2,1,"(3.9, 4.1]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Grill Istanbul,"94 Grand'Rue, Strasbourg","Grand'Rue,",48.5817089,7.743205299999999,709,3.5,298,1043,20.909756924266894,0,6,"(0.0, 3.6]","(248.0, 347.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eden Food,"12 Rue de Rome, Strasbourg","Rue de Rome,",48.5771954,7.766816299999998,710,3.4,508,1727,20.759936621765323,0,8,"(0.0, 3.6]","(498.8, 853.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brasserie Floderer,"8 Rue de l'Outre, Strasbourg","Rue de l'Outre,",48.58364160000001,7.747342499999999,712,3.6,131,471,20.582176664360755,0,4,"(0.0, 3.6]","(128.2, 184.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Resto Chez Vous,"13 Place Broglie, Strasbourg","Place Broglie,",48.5852653,7.7501047,713,4.3,3,12,20.54162139529455,4,0,"(4.2, 4.3]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Taverne De Saint Malo,"15 Rue des Moulins, Strasbourg","Rue des Moulins,",48.5800515,7.742805199999999,714,4.3,3,12,20.54162139529455,4,0,"(4.2, 4.3]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Broc en Stock,"15 Quai des Pêcheurs, Strasbourg","Quai des Pêcheurs,",48.5833614,7.7583594,715,4.3,3,12,20.54162139529455,4,0,"(4.2, 4.3]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La Table d'Edouard,"7 Rue de la Mésange, Strasbourg","Rue de la Mésange,",48.5844048,7.747063900000001,716,4.3,3,12,20.54162139529455,4,0,"(4.2, 4.3]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RESTAURANT MEX,"21 Boulevard de Lyon, Strasbourg","Boulevard de Lyon,",48.576595,7.7314947,717,3.8,39,148,20.486045506700695,1,2,"(3.6, 3.9]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulangerie Pâtisserie,"45 Quai des Bateliers, Strasbourg","Quai des Bateliers,",48.5822349,7.756786000000001,718,3.9,22,85,20.445448455206602,1,1,"(3.6, 3.9]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aux mini plats,"7 Rue de Berne, Strasbourg","Rue de Berne,",48.57751289999999,7.7549511,719,4.0,12,48,20.3167249841905,2,1,"(3.9, 4.1]","(8.8, 36.6]","['grocery_or_supermarket', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Doguc Caroline,"21 Boulevard de Lyon, Strasbourg","Boulevard de Lyon,",48.576595,7.7314947,720,4.1,7,28,20.27490196405845,2,0,"(3.9, 4.1]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sushi's,"57 Avenue des Vosges, Strasbourg","Avenue des Vosges,",48.5899311,7.749359300000002,721,3.8,33,125,20.21035297153597,1,1,"(3.6, 3.9]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurant Anatolie,"11 Rue du Maire Kuss, Strasbourg","Rue du Maire Kuss,",48.5838951,7.737013600000001,722,3.9,19,74,20.197139043716035,1,1,"(3.6, 3.9]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Grill National,"39 Rue du Faubourg-National, Strasbourg","Rue du Faubourg-National,",48.5820792,7.7344668,723,3.6,95,342,20.079804979039853,0,3,"(0.0, 3.6]","(78.0, 128.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza Strasbourg - La Marne,"13 Boulevard de la Marne, Strasbourg","Boulevard de la Marne,",48.5842021,7.773005299999999,724,3.4,306,1040,20.011452850037372,0,6,"(0.0, 3.6]","(248.0, 347.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Glaces Franchi,"Unnamed Road, Strasbourg","Road,",48.5899335,7.7749541,725,3.9,16,62,19.906067932358106,1,1,"(3.6, 3.9]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La Mie Câline,"5 Place de l'Homme de Fer, Strasbourg","Place de l'Homme de Fer,",48.58384780000001,7.744227200000001,727,3.4,241,819,19.65885794475455,0,5,"(0.0, 3.6]","(184.0, 248.0]","['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Restaurant Snack Taksim,"14 Rue du Faubourg-National, Strasbourg","Rue du Faubourg-National,",48.58260050000001,7.7374049,728,3.6,72,259,19.646396987152567,0,2,"(0.0, 3.6]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Poulaillon Strasbourg Halles,"24 Place des Halles 1ST FLOOR, Strasbourg","Place des Halles 1ST FLOOR,",48.58604749999999,7.742472100000001,729,3.4,224,761,19.55084326233615,0,5,"(0.0, 3.6]","(184.0, 248.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Europ Café,"48 Rue du Vieux-Marché-aux-Vins, Strasbourg","Rue du Vieux-Marché-aux-Vins,",48.58417509999999,7.744051799999999,731,3.2,800,2560,19.52988795837422,0,8,"(0.0, 3.6]","(498.8, 853.2]","['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Gandhi Restaurant,"28 Rue Kuhn, Strasbourg","Rue Kuhn,",48.5850376,7.737022499999998,732,3.4,213,724,19.47649065169171,0,5,"(0.0, 3.6]","(184.0, 248.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Zorba,"61 Rue de Zurich, Strasbourg","Rue de Zurich,",48.5789839,7.7590917,733,3.4,189,642,19.29997013418903,0,5,"(0.0, 3.6]","(184.0, 248.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurant pizzeria villa bianca,"8 Boulevard Leblois, Strasbourg","Boulevard Leblois,",48.5815524,7.7707839,735,3.5,102,357,19.280100601166712,0,3,"(0.0, 3.6]","(78.0, 128.2]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MD30 Pizza,"3 Rue de Wasselonne, Strasbourg","Rue de Wasselonne,",48.579004,7.734551999999999,737,3.4,179,608,19.219700305331635,0,4,"(0.0, 3.6]","(128.2, 184.0]","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
La Mauresque,"4 Rue du Marché, Strasbourg","Rue du Marché,",48.5847087,7.743065799999997,738,4.0,6,24,19.112605001534575,2,0,"(3.9, 4.1]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Essen Kebab Grill,"1 Rue Stimmer, Strasbourg","Rue Stimmer,",48.5832365,7.771244800000001,739,3.5,90,315,19.089848783037638,0,3,"(0.0, 3.6]","(78.0, 128.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PAUL,"C.C. La Place, 24 Place des Halles, Strasbourg","La Place, 24 Place des Halles,",48.5865988,7.741776699999999,740,3.3,249,821,18.797457845415927,0,6,"(0.0, 3.6]","(248.0, 347.0]","['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Pizza Hut,"14 Rue Sengenwald, Strasbourg","Rue Sengenwald,",48.57749459999999,7.7522635,741,3.6,40,144,18.727415968780665,0,2,"(0.0, 3.6]","(36.6, 78.0]","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Restaurant de Paris,"8 Rue du Faubourg-de-Pierre, Strasbourg","Rue du Faubourg-de-Pierre,",48.58734090000001,7.7464885,742,3.7,22,81,18.656963919042163,1,1,"(3.6, 3.9]","(8.8, 36.6]","['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Le Torricelli,"3 Place des Meuniers, Strasbourg","Place des Meuniers,",48.5816707,7.742021500000001,744,3.2,328,1049,18.290796299877375,0,6,"(0.0, 3.6]","(248.0, 347.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurant Le New Delhi,"48 Rue de la Krutenau, Strasbourg","Rue de la Krutenau,",48.58014099999999,7.757604000000001,745,3.4,90,306,18.204424532093704,0,3,"(0.0, 3.6]","(78.0, 128.2]","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Le Petit Casa Petite Restauration,"24 Rue Thiergarten, Strasbourg","Rue Thiergarten,",48.5853087,7.737855799999998,746,3.6,26,93,18.053904052694946,0,1,"(0.0, 3.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le 1387,"4 Rue des Francs-Bourgeois, Strasbourg","Rue des Francs-Bourgeois,",48.5821331,7.745958500000002,747,4.0,3,12,17.90848501887865,2,0,"(3.9, 4.1]","(0.0, 8.8]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
La Croustille,"Rue Saint-Étienne, Strasbourg","Saint-Étienne,",48.583147,7.7551031,748,3.3,128,422,17.84379289983796,0,3,"(0.0, 3.6]","(78.0, 128.2]","['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Poulaillon Strasbourg Centre,"4 Place de l'Homme de Fer, Strasbourg","Place de l'Homme de Fer,",48.58381079999999,7.7448826,749,3.4,60,204,17.605714251304388,0,2,"(0.0, 3.6]","(36.6, 78.0]","['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Ice Cream,"11 Rue des Dentelles, Strasbourg","Rue des Dentelles,",48.5810026,7.743168499999999,750,3.3,103,339,17.532362841527068,0,3,"(0.0, 3.6]","(78.0, 128.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ritter & Cie,"3 Rue des Hallebardes, Strasbourg","Rue des Hallebardes,",48.5818076,7.748791400000001,751,3.6,18,64,17.478981018371904,0,1,"(0.0, 3.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brasserie L'OKTOBERFEST PETİTE - FRANCE,"52 Rue du Fossé-des-Tanneurs, Strasbourg","Rue du Fossé-des-Tanneurs,",48.5814972,7.742366900000001,752,3.4,55,187,17.47723314428043,0,2,"(0.0, 3.6]","(36.6, 78.0]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bistro Taglioni Strasbourg,"6 Place Arnold, Strasbourg","Place Arnold,",48.5852471,7.770330299999999,753,3.6,16,57,17.29483193756133,0,1,"(0.0, 3.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LA CROISSANTERIE,"20 Place de la Gare Gare de, Strasbourg","Place de la Gare Gare de,",48.58504,7.734639999999999,754,3.4,47,159,17.245132716981438,0,2,"(0.0, 3.6]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Allo Asia,"1 Rue de la Krutenau, Strasbourg","Rue de la Krutenau,",48.5808826,7.757465599999998,755,3.7,9,33,17.220697284925503,1,1,"(3.6, 3.9]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo Della Pasta,"27 B Rond-Point de l'Esplanade, Strasbourg","B Rond-Point de l'Esplanade,",48.5773829,7.769934999999999,756,4.0,2,8,17.204119982655925,2,0,"(3.9, 4.1]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Patisserie,"Rue des Frères, Strasbourg","des Frères,",48.5827869,7.752539899999999,757,4.0,2,8,17.204119982655925,2,0,"(3.9, 4.1]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Pilier des Anges,"3 Rue Mercière, Strasbourg","Rue Mercière,",48.5813048,7.749278400000001,759,3.0,478,1434,17.038283689836355,0,7,"(0.0, 3.6]","(347.0, 498.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurant Irokoi,"19 Rue du Maroquin, Strasbourg","Rue du Maroquin,",48.5809098,7.750391999999999,760,3.8,4,15,16.727827967046256,1,0,"(3.6, 3.9]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brother’s Crêpes & Café,"19 Rue des Francs-Bourgeois, Strasbourg","Rue des Francs-Bourgeois,",48.5816454,7.74648,761,3.8,4,15,16.727827967046256,1,0,"(3.6, 3.9]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Brioche Dorée,"4 Rue des Grandes Arcades, Strasbourg","Rue des Grandes Arcades,",48.5831306,7.7467618,762,3.2,76,243,16.258603495298534,0,2,"(0.0, 3.6]","(36.6, 78.0]","['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
Cafétéria Dallmayr,"6 Place de la République, Strasbourg","Place de la République,",48.587261,7.755461999999999,763,4.0,1,4,16.0,2,0,"(3.9, 4.1]","(0.0, 8.8]","['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Strashallebarde,"12 Quai Finkwiller, Strasbourg","Quai Finkwiller,",48.5786417,7.744928399999998,764,4.0,1,4,16.0,2,0,"(3.9, 4.1]","(0.0, 8.8]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Döner Kebab,"4 Quai de Paris, Strasbourg","Quai de Paris,",48.584557,7.742107099999997,765,4.0,1,4,16.0,2,0,"(3.9, 4.1]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Crepes et Gaufes,"7 Rue du Maroquin, Strasbourg","Rue du Maroquin,",48.58065329999999,7.750698300000001,766,4.0,1,4,16.0,2,0,"(3.9, 4.1]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Au Fantassin SARL,"4 Quai de la Bruche, Strasbourg","Quai de la Bruche,",48.579064,7.738563800000001,767,3.1,115,356,15.998163305096195,0,3,"(0.0, 3.6]","(78.0, 128.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Café Rohan,"10 Place du Marché-aux-Cochons-de-Lait, Strasbourg","Place du Marché-aux-Cochons-de-Lait,",48.5803153,7.7513812,768,2.9,335,971,15.73262994040685,0,6,"(0.0, 3.6]","(248.0, 347.0]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Brasserie Froderer,"5-1 Rue de l'Outre, Strasbourg","Rue de l'Outre,",48.5836149,7.747254499999999,770,3.7,3,11,15.455348642462752,1,0,"(3.6, 3.9]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pans & Company,"11 Rue de la 1ère Armée, Strasbourg","Rue de la 1ère Armée,",48.57823820000001,7.750085,771,3.7,3,11,15.455348642462752,1,0,"(3.6, 3.9]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurant Cakbasi Vieux Marché,"24 Place des Halles, Strasbourg","Place des Halles,",48.58380329999999,7.740845800000001,773,3.4,12,40,15.229216236561923,0,1,"(0.0, 3.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
G La Dalle Strasbourg - Esplanade,"7 Rue de Boston, Strasbourg","Rue de Boston,",48.5766745,7.7706019,774,3.2,35,112,15.181017741920883,0,1,"(0.0, 3.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Central PMU,"74 Avenue de la Forêt-Noire, Strasbourg","Avenue de la Forêt-Noire,",48.5823296,7.773403299999998,775,3.4,8,27,14.630505955772607,0,0,"(0.0, 3.6]","(0.0, 8.8]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bonbao,"9 Rue des Moulins, Strasbourg","Rue des Moulins,",48.5801835,7.742487500000002,776,3.5,4,14,14.357209969647869,0,0,"(0.0, 3.6]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La Taverne Du Quai,"5 Quai de la Bruche, Strasbourg","Quai de la Bruche,",48.5810843,7.739262,777,2.7,248,669,13.755019538230785,0,5,"(0.0, 3.6]","(184.0, 248.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Kougelhopf,"52 Rue du Fossé-des-Tanneurs, Strasbourg","Rue du Fossé-des-Tanneurs,",48.5814972,7.742366900000001,778,2.8,120,336,13.661707488933347,0,3,"(0.0, 3.6]","(78.0, 128.2]","['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
El Majdi Messaoud,"41 Grand'Rue, Strasbourg","Grand'Rue,",48.5822094,7.741694900000001,779,3.3,4,13,12.876797971382276,0,0,"(0.0, 3.6]","(0.0, 8.8]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
L'Atlas à table - Boualy Chakir,"6 Boulevard Leblois, Strasbourg","Boulevard Leblois,",48.5813334,7.770597,780,3.0,15,45,12.528273777167044,0,1,"(0.0, 3.6]","(8.8, 36.6]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Il Journale,"11 Rue du Maroquin, Strasbourg","Rue du Maroquin,",48.5808161,7.7505023,782,2.6,158,410,12.4765084260815,0,4,"(0.0, 3.6]","(128.2, 184.0]","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Bar Restaurant Cabana,"34 Rue du Faubourg-National, Strasbourg","Rue du Faubourg-National,",48.582472,7.7365479,783,3.3,3,9,12.464500140574886,0,0,"(0.0, 3.6]","(0.0, 8.8]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Le Cristal Shop,"32 Boulevard de la Victoire, Strasbourg","Boulevard de la Victoire,",48.5818607,7.766012300000001,784,3.3,3,9,12.464500140574886,0,0,"(0.0, 3.6]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Les Poutinistes,"18 Rue de la Krutenau, Strasbourg","Rue de la Krutenau,",48.5813952,7.7570641,785,2.8,39,109,12.294980899674195,0,2,"(0.0, 3.6]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La Fournée Dorée,"12 Rue de Rome, Strasbourg","Rue de Rome,",48.5771884,7.7669738,786,2.8,33,92,12.091839031658083,0,1,"(0.0, 3.6]","(8.8, 36.6]","['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Le Morfal,"37 Avenue du Général de Gaulle, Strasbourg","Avenue du Général de Gaulle,",48.577376,7.769481499999999,787,2.6,60,156,11.383193250997474,0,2,"(0.0, 3.6]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrasse des Rohan,"2 Place du Marché aux Poissons, Strasbourg","Place du Marché aux Poissons,",48.5805735,7.751865399999999,788,2.5,73,182,10.90830715030114,0,2,"(0.0, 3.6]","(36.6, 78.0]","['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Cream Parfait,"1 Rue du Maroquin, Strasbourg","Rue du Maroquin,",48.5804746,7.7508601,789,2.6,24,62,10.348549228450176,0,1,"(0.0, 3.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunch du Sofitel Strasbourg Grande Île,"4 Place Saint-Pierre-le-Jeune, Strasbourg","Place Saint-Pierre-le-Jeune,",48.5852262,7.7457064,790,3.0,2,6,9.903089986991944,0,0,"(0.0, 3.6]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brasserie Du Rond Point,France,France,48.576712,7.7681438,792,3.0,1,3,9.0,0,0,"(0.0, 3.6]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurant La Place,"3 Place des Tripiers, Strasbourg","Place des Tripiers,",48.58049849999999,7.7492049,793,2.5,12,30,8.947953115119063,0,1,"(0.0, 3.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bar,"3 Quai de la Bruche, Strasbourg","Quai de la Bruche,",48.5809836,7.739066099999998,794,2.7,3,8,8.57822738774309,0,0,"(0.0, 3.6]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
