name,vicinity,rue,lat,lon,ranking,rating,user_ratings_total,sum_ratings,score,rating_cat,user_ratings_total_cat,rating_cat_lbl,user_ratings_total_cat_lbl,types,restaurant,food,point_of_interest,establishment,bakery,cafe,store,meal_takeaway,bar,liquor_store,grocery_or_supermarket,night_club,meal_delivery,book_store,movie_theater,tourist_attraction,lodging,school,parking,travel_agency,real_estate_agency,general_contractor,supermarket,gas_station,car_wash,convenience_store
La Ciergerie des Teinturiers,"4 Rue des Teinturiers, Toulouse",Rue des Teinturiers,43.5970654,1.435711,1752,3.9,31,120,21.02631060595366,1,2,"(3.6, 4.0]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Pain Déjeune - Banette,"91 Rue Achille Viadieu, Toulouse",Rue Achille Viadieu,43.5901672,1.4444607,1753,3.9,31,120,21.02631060595366,1,2,"(3.6, 4.0]","(22.0, 48.0]","['bakery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L'écailler des Carmes,"2 Place des Carmes, Toulouse",Place des Carmes,43.59780170000001,1.4446566,1755,3.8,54,205,21.023096287327277,1,3,"(3.6, 4.0]","(48.0, 86.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus Café & Co Toulouse Jeanne d'Arc,"35 Boulevard de Strasbourg, Toulouse",Boulevard de Strasbourg,43.6083425,1.4456162,1756,3.6,172,619,21.007902408867178,0,5,"(0.0, 3.6]","(133.5, 195.0]","['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Populaire Kebab,"33 Rue des Filatiers, Toulouse",Rue des Filatiers,43.5989928,1.4439737,1758,3.6,168,604,20.971113414213107,0,5,"(0.0, 3.6]","(133.5, 195.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Biswas Kirendra Chandra,"5 Rue Jacques Cujas, Toulouse",Rue Jacques Cujas,43.60138240000001,1.4409814,1760,4.2,6,25,20.908235251611305,3,0,"(4.1, 4.3]","(0.0, 7.0]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Brioche Occitane,"20 Rue Charles de Rémusat, Toulouse",Rue Charles de Rémusat,43.6058722,1.4443964,1761,4.2,6,25,20.908235251611305,3,0,"(4.1, 4.3]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raïssa m Akwaba,"29 Rue Denfert Rochereau, Toulouse",Rue Denfert Rochereau,43.6083339,1.4493404,1762,4.2,6,25,20.908235251611305,3,0,"(4.1, 4.3]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Les Fondues de la Daurade,"1 Rue Jean Suau, Toulouse",Rue Jean Suau,43.60183199999999,1.439955,1767,3.4,524,1781,20.80572637574467,0,8,"(0.0, 3.6]","(418.0, 667.0]","['restaurant', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crêperie Saint Georges,"7 Place Saint-Georges, Toulouse",Place Saint-Georges,43.6019081,1.447268,1770,3.4,479,1628,20.673140745609516,0,8,"(0.0, 3.6]","(418.0, 667.0]","['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Suite Tacos,"7 Rue Pargaminières, Toulouse",Rue Pargaminières,43.6038715,1.4365436,1772,3.6,138,496,20.66356471104445,0,5,"(0.0, 3.6]","(133.5, 195.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff de Bruges,"9 Rue Charles de Rémusat, Toulouse",Rue Charles de Rémusat,43.605525,1.4439437,1774,3.7,75,277,20.627726674549294,1,3,"(3.6, 4.0]","(48.0, 86.0]","['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA PORTE DES CARAIBES,"21 Rue Mondran, Toulouse",Rue Mondran,43.5909691,1.4550804,1776,4.0,14,56,20.584512142712953,1,1,"(3.6, 4.0]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIZZ&CHEESE,"10 Boulevard d'Arcole, Toulouse",Boulevard d'Arcole,43.6111215,1.4420005,1777,4.0,14,56,20.584512142712953,1,1,"(3.6, 4.0]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star Kebab,"35 Allées Jean Jaurès, Toulouse",Allées Jean Jaurès,43.6071985,1.4501502,1778,3.5,240,840,20.580739345990622,0,6,"(0.0, 3.6]","(195.0, 283.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bar A Couscous La Rose,"51 Boulevard de Strasbourg, Toulouse",Boulevard de Strasbourg,43.6092444,1.4446971,1780,4.2,5,21,20.57567401821128,3,0,"(4.1, 4.3]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUSHI ET THAI,"6 Rue du Taur, Toulouse",Rue du Taur,43.6053292,1.442768,1782,4.1,8,32,20.512668946666967,2,1,"(4.0, 4.1]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
café Koss,"19 Place Saint-Georges, Toulouse",Place Saint-Georges,43.6019905,1.448151,1784,3.5,211,738,20.384988593541927,0,6,"(0.0, 3.6]","(195.0, 283.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le CR7,"88 Allées Jean Jaurès, Toulouse",Allées Jean Jaurès,43.60882240000001,1.4540482,1786,3.7,64,236,20.372865903740383,1,3,"(3.6, 4.0]","(48.0, 86.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L'Atelier Della Pizza - Patte d'Oie,"23 Avenue de Lombez, Toulouse",Avenue de Lombez,43.595834,1.421358,1787,3.7,64,236,20.372865903740383,1,3,"(3.6, 4.0]","(48.0, 86.0]","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La Pause d'Emilie,"38 Avenue de Lombez, Toulouse",Avenue de Lombez,43.59607819999999,1.4205211,1789,3.7,63,233,20.34756003297825,1,3,"(3.6, 4.0]","(48.0, 86.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bretzel Story,"Loge N°8, Place des Carmes, Toulouse",N°8 Place des Carmes,43.5975657,1.4441888,1791,4.0,12,48,20.3167249841905,1,1,"(3.6, 4.0]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Big Halal,"10 Place Intérieure Saint-Cyprien, Toulouse",Place Intérieure Saint-Cyprien,43.5978413,1.4322739,1792,3.6,110,396,20.309013666569612,0,4,"(0.0, 3.6]","(86.0, 133.5]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza Toulouse - Grande Bretagne,"80 Avenue de Grande Bretagne, Toulouse",Avenue de Grande Bretagne,43.59871570000001,1.4183628,1793,3.4,336,1142,20.14955354312547,0,7,"(0.0, 3.6]","(283.0, 418.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le 7 du Plaza,"7 Place du Capitole, Toulouse",Place du Capitole,43.603728,1.442771,1794,3.7,54,199,20.099856911344983,1,3,"(3.6, 4.0]","(48.0, 86.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fête à Crêpe Carmes,"27 Rue des Filatiers, Toulouse",Rue des Filatiers,43.5988071,1.44397,1795,3.9,17,66,20.008750793375267,1,1,"(3.6, 4.0]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casa d'Italia,"22 Place Victor Hugo, Toulouse",Place Victor Hugo,43.60678679999999,1.4471126,1796,4.0,10,40,20.0,1,1,"(3.6, 4.0]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Miroir,"12 Place Saint-Georges, Toulouse",Place Saint-Georges,43.6021981,1.4472337,1798,3.4,301,1023,19.987126085019067,0,7,"(0.0, 3.6]","(283.0, 418.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza 2 Nuit,"5 Boulevard de Larramet, Toulouse",Boulevard de Larramet,43.59107160000001,1.4175429,1800,3.7,48,177,19.910592578289673,1,2,"(3.6, 4.0]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacos Family 31,"52 Boulevard Déodat de Sévérac, Toulouse",Boulevard Déodat de Sévérac,43.5890826,1.4230293,1802,3.9,15,58,19.79675591031716,1,1,"(3.6, 4.0]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Paradis Du Fruit,"10 Place du Capitole, Toulouse",Place du Capitole,43.6042098,1.4427165,1805,3.2,890,2848,19.67804802126372,0,9,"(0.0, 3.6]","(667.0, inf]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
King Tacos Toulouse - Restaurant Fast Food,"1 bis Avenue de Grande Bretagne, Toulouse",bis Avenue de Grande Bretagne,43.5966022,1.4224613,1807,3.5,127,444,19.61331302334585,0,4,"(0.0, 3.6]","(86.0, 133.5]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIZZA CAP,"3 Avenue Paul Séjourné, Toulouse",Avenue Paul Séjourné,43.60626829999999,1.4280102,1809,3.5,121,423,19.539748796107578,0,4,"(0.0, 3.6]","(86.0, 133.5]","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurant Chez Yvonne,"19 Rue Denfert Rochereau, Toulouse",Rue Denfert Rochereau,43.6080136,1.4488227,1810,3.7,36,133,19.448319252838964,1,2,"(3.6, 4.0]","(22.0, 48.0]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Pino,"18 Place du Président Thomas Wilson, Toulouse",Place du Président Thomas Wilson,43.6052117,1.4469922,1812,3.4,201,683,19.390866595229664,0,6,"(0.0, 3.6]","(195.0, 283.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JustBon,"1 Place du Parlement, Toulouse",Place du Parlement,43.5932273,1.4441109,1817,4.0,6,24,19.112605001534575,1,0,"(3.6, 4.0]","(0.0, 7.0]","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Briocherie des 3J - Boulangerie Campaillette,"70 Rue de Bayard, Toulouse",Rue de Bayard,43.610891,1.4517572,1818,3.5,90,315,19.089848783037638,0,4,"(0.0, 3.6]","(86.0, 133.5]","['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Fournil de Marius,"53 Route de Blagnac, Toulouse",Route de Blagnac,43.61326679999999,1.411964,1820,3.5,89,311,19.072865023257197,0,4,"(0.0, 3.6]","(86.0, 133.5]","['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tutti Pizza Ponts Jumeaux,"101 Boulevard de l'Embouchure, Toulouse",Boulevard de l'Embouchure,43.6118904,1.4215566,1821,3.5,88,308,19.05568935252559,0,4,"(0.0, 3.6]","(86.0, 133.5]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAM Made In A Marmite,"7 Rue Charles de Rémusat, Toulouse",Rue Charles de Rémusat,43.605358,1.443883,1822,3.5,69,241,18.685971817580395,0,3,"(0.0, 3.6]","(48.0, 86.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Blah Blah,"6 Rue de Stalingrad, Toulouse",Rue de Stalingrad,43.6092392,1.4533493,1823,3.7,18,66,18.33450826888223,1,1,"(3.6, 4.0]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chez Naan | Fast Food Toulouse,"5 Rue Gabriel Péri, Toulouse",Rue Gabriel Péri,43.6057315,1.4505282,1824,3.6,31,111,18.328902097803383,0,2,"(0.0, 3.6]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delice Saint Pierre,"16 Place Saint-Pierre, Toulouse",Place Saint-Pierre,43.6037275,1.4350978,1826,3.7,17,62,18.242661009099617,1,1,"(3.6, 4.0]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maison De Oliveira,"2 Avenue Etienne Billières, Toulouse",Avenue Etienne Billières,43.59770739999999,1.429428,1828,3.4,92,312,18.236878612974888,0,4,"(0.0, 3.6]","(86.0, 133.5]","['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Burger,"4 Avenue de Lyon, Toulouse",Avenue de Lyon,43.614272,1.4512968,1830,3.5,48,168,18.134344330814557,0,2,"(0.0, 3.6]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Panetière Aux Saveurs d'Antan,"55 Boulevard Lazare Carnot, Toulouse",Boulevard Lazare Carnot,43.6037443,1.4503778,1831,3.4,77,261,17.974068465586438,0,3,"(0.0, 3.6]","(48.0, 86.0]","['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LE GANDHI,"39 Rue de l'Industrie, Toulouse",Rue de l'Industrie,43.6059796,1.4511111,1832,3.2,261,835,17.9732496234825,0,6,"(0.0, 3.6]","(195.0, 283.0]","['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boucherie Halal EL Nour,"129 Grande Rue Saint-Michel, Toulouse",Grande Rue Saint-Michel,43.59030269999999,1.445347,1834,3.4,75,255,17.93520829553178,0,3,"(0.0, 3.6]","(48.0, 86.0]","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chez Val,"43 Rue Roquemaurel, Toulouse",Rue Roquemaurel,43.595802,1.4135825,1836,4.0,3,12,17.90848501887865,1,0,"(3.6, 4.0]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laventura,"39 Rue Charles de Rémusat, Toulouse",Rue Charles de Rémusat,43.6073354,1.4449454,1838,4.0,3,12,17.90848501887865,1,0,"(3.6, 4.0]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza for night - livraison de nuit à Toulouse,"397 Route de Saint-Simon, Toulouse",Route de Saint-Simon,43.59084600000001,1.4173991,1840,3.4,66,224,17.746449380842353,0,3,"(0.0, 3.6]","(48.0, 86.0]","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eat Sushi,"31 Rue des Frères Lion, Toulouse",Rue des Frères Lion,43.60037610000001,1.4528145,1842,3.2,221,707,17.742055275792353,0,6,"(0.0, 3.6]","(195.0, 283.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downtown Bar,"48 Place Nicolas Bachelier, Toulouse",Place Nicolas Bachelier,43.6067604,1.4524948,1844,3.4,64,217,17.701011911545216,0,3,"(0.0, 3.6]","(48.0, 86.0]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
best of cafe kebab,"17 Boulevard Armand Duportal, Toulouse",Boulevard Armand Duportal,43.6067771,1.4344464,1846,3.5,33,115,17.564798789572606,0,2,"(0.0, 3.6]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Regis Burger,"10 Place Jeanne d'Arc, Toulouse",Place Jeanne d'Arc,43.6093278,1.4467742,1848,3.1,352,1091,17.504282256782208,0,7,"(0.0, 3.6]","(283.0, 418.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kebab,"20 Rue du Taur, Toulouse",Rue du Taur,43.6058766,1.4427045,1849,3.5,30,105,17.41992439151882,0,2,"(0.0, 3.6]","(22.0, 48.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sushi Shop,"16 Boulevard de Strasbourg, Toulouse",Boulevard de Strasbourg,43.60725119999999,1.4475122,1851,3.1,314,973,17.350481909026968,0,7,"(0.0, 3.6]","(283.0, 418.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffee bagels,"7 Place Intérieure Saint-Cyprien, Toulouse",Place Intérieure Saint-Cyprien,43.5977778,1.4320472,1853,3.5,27,94,17.259773174556457,0,2,"(0.0, 3.6]","(22.0, 48.0]","['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakito,"10 Rue des Filatiers, Toulouse",Rue des Filatiers,43.5982421,1.4442629,1855,4.0,2,8,17.204119982655925,1,0,"(3.6, 4.0]","(0.0, 7.0]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurant Ararat,"16 Rue Lafon, Toulouse",Rue Lafon,43.6107609,1.4516628,1856,4.0,2,8,17.204119982655925,1,0,"(3.6, 4.0]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sur Le Pouce,"9 Place Lafourcade, Toulouse",Place Lafourcade,43.59232379999999,1.4442795,1858,4.0,2,8,17.204119982655925,1,0,"(3.6, 4.0]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Les Trois Brioches,"Clinique Lafayette, 21 Rue Lafayette, Toulouse",Lafayette 21 Rue Lafayette,43.6050117,1.4452991,1859,3.3,81,267,17.188000562299543,0,3,"(0.0, 3.6]","(48.0, 86.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Racines Food,"Place Bernard Lange, Toulouse",Bernard Lange,43.60064209999999,1.4359702,1861,3.2,144,460,17.1467599747048,0,5,"(0.0, 3.6]","(133.5, 195.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Petit Couloir,"7 Rue Pargaminières, Toulouse",Rue Pargaminières,43.60394400000001,1.436532,1863,3.4,38,129,16.931264228497156,0,2,"(0.0, 3.6]","(22.0, 48.0]","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le chahrazad,"6 Rue Peyrolières, Toulouse",Rue Peyrolières,43.5999747,1.4411688,1865,3.5,20,70,16.803604984823934,0,1,"(0.0, 3.6]","(7.0, 22.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurant Attila,"Victor Hugo Market, 5 Place Victor Hugo, Toulouse",Hugo Market 5 Place Victor Hugo,43.6062172,1.446545,1867,3.2,112,358,16.79749767254458,0,4,"(0.0, 3.6]","(86.0, 133.5]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limelight,"23Bis Boulevard Pierre-Paul Riquet, Toulouse",Boulevard Pierre-Paul Riquet,43.60589299999999,1.455999,1868,3.1,207,641,16.789508070916447,0,6,"(0.0, 3.6]","(195.0, 283.0]","['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tatou,"5 Allées Maurice Sarraut, Toulouse",Allées Maurice Sarraut,43.5957597,1.4227425,1870,3.8,4,15,16.727827967046256,1,0,"(3.6, 4.0]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capitole Sushi,"9 Rue des Lois, Toulouse",Rue des Lois,43.60534450000001,1.4419616,1872,3.8,4,15,16.727827967046256,1,0,"(3.6, 4.0]","(0.0, 7.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hôtel Le Bristol,"75 Rue de Bayard, Toulouse",Rue de Bayard,43.61145999999999,1.4520721,1873,3.1,197,610,16.72284530110094,0,6,"(0.0, 3.6]","(195.0, 283.0]","['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Asía Village,"4 Rue de Bayard, Toulouse",Rue de Bayard,43.6082128,1.4467995,1875,3.2,96,307,16.583267945726618,0,4,"(0.0, 3.6]","(86.0, 133.5]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAUL Toulouse,"16 Allée Jean Jaurès, 1 métro Jean-Jaurès N, Toulouse",Allée Jean Jaurès 1 métro Jean-Jaurès N,43.60562880000001,1.4491159,1876,3.2,83,265,16.381049895603436,0,3,"(0.0, 3.6]","(48.0, 86.0]","['bakery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Rocher d'Olt,"16 Rue de la Colombette, Toulouse",Rue de la Colombette,43.6044874,1.4511681,1878,3.6,8,28,16.211123953170997,0,1,"(0.0, 3.6]","(7.0, 22.0]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Table à Jules,"7 Place Arnaud Bernard, Toulouse",Place Arnaud Bernard,43.6110431,1.4387482,1879,3.6,8,28,16.211123953170997,0,1,"(0.0, 3.6]","(7.0, 22.0]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
